Entity,Year,Wind (% growth),Oil (% growth),Hydro (% growth),Solar (% growth),Bioenergy (% growth),Bioenergy Price,Hydropower Price,Wind Price,Solar Price,Crude Oil Price
Thailand,2020,-12.261581,-10.472751,-28.052647,-2.234739,27.656141,0,0,0,0,0
Thailand,2021,9.689438,0.48527718,0.003170967,-0.8348286,24.481152,0,0,0,0,0
Thailand,2022,-15.402042,7.4116707,45.34874,0.74163675,22.376122,0,0,0,0,0
Trinidad and Tobago,2016,0,2.8923392,0,0,0,0,0,0,0,0
Trinidad and Tobago,2017,0,-10.46735,0,0,0,0,0,0,0,0
Trinidad and Tobago,2018,0,-13.93441,0,0,0,0,0,0,0,0
Trinidad and Tobago,2019,0,0.8830786,0,0,0,0,0,0,0,0
Trinidad and Tobago,2020,0,-14.58503,0,0,0,0,0,0,0,0
Trinidad and Tobago,2021,0,-2.3964226,0,0,0,0,0,0,0,0
Trinidad and Tobago,2022,0,7.553327,0,0,0,0,0,0,0,0
Turkey,2000,62.92682,4.6847343,-10.955233,0,0,0.0614693,0.0609687,0.07201865,0.0837306,637.28253
Turkey,2001,86.82635,-6.9748044,-22.24396,0,0,0,0,0,0,0
Turkey,2002,-23.076921,7.144797,40.291298,0,0,0,0,0,0,0
Turkey,2003,27.91667,-1.5622139,4.885721,0,0,0,0,0,0,0
Turkey,2004,-6.026059,2.2336245,30.439722,0,0,0,0,0,0,0
Turkey,2005,2.2530317,-1.1971235,-14.1551075,0,0,0,0,0,0,0
Turkey,2006,121.18645,3.9317608,11.839331,0,0,0,0,0,0,0
Turkey,2007,169.04213,1.8524885,-18.970627,0,0,0,0,0,0,0
Turkey,2008,141.09941,-1.630491,-7.1992874,0,0,0,0,0,0,0
Turkey,2009,76.65329,1.8214107,8.081209,0,0,0.0614693,0.0609687,0.06623615,0.0837306,637.28253
Turkey,2010,95.030655,-3.8438678,44.042717,0,0,0.0614693,0.0609687,0.09824365,0.0837306,637.28253
Turkey,2011,61.975418,-2.796799,1.0485411,19.230747,0,0.0614693,0.0609687,0.08070915,0.0837306,637.28253
Turkey,2012,24.065924,5.35419,10.559046,48.793663,0,0.0614693,0.0609687,0.07500265,0.0837306,637.28253
Turkey,2013,28.950214,7.450676,2.6881576,59.346043,0,0.0614693,0.0609687,0.07549915,0.0837306,637.28253
Turkey,2014,12.737107,2.7056932,-31.598198,156.4626,0,0.0614693,0.0609687,0.07960615,0.0837306,637.28253
Turkey,2015,36.765278,17.803324,65.20197,1015.63214,0,0.0614693,0.0609687,0.07330565,0.0837306,637.28253
Turkey,2016,33.165764,7.0521474,0.12668371,437.34802,0,0.0614693,0.0609687,0.06884165,0.12638375,637.28253
Turkey,2017,15.381086,8.419871,-13.40515,176.99168,0,0.0614693,0.0609687,0.06512665,0.123028515,637.28253
Turkey,2018,11.424398,0.10429621,2.9543877,169.95465,0,0.0614693,0.0609687,0.06901815,0.11001872,637.28253
Turkey,2019,8.930254,-0.4921198,48.189854,18.590582,0,0.0614693,0.0609687,0.06731315,0.105255965,637.28253
Turkey,2020,14.254057,-5.022007,-12.078446,18.382526,0,0.0614693,0.0609687,0.05723065,0.094651865,637.28253
Turkey,2021,26.617002,6.21413,-28.385603,27.32997,0,0.0614693,0.0609687,0.05423565,0.093033203,637.28253
Turkey,2022,11.161137,4.2724013,19.44629,21.119844,0,0.0614693,0.0609687,0.05821465,0.09464045,637.28253
Ukraine,2000,100,-5.903685,-21.292936,0,0,0,0,0,0,0
Ukraine,2001,166.66667,10.308576,6.723428,0,0,0,0,0,0,0
Ukraine,2002,37.49999,1.5684009,-19.988363,0,0,0,0,0,0,0
Ukraine,2003,40.90909,3.4537315,-4.040718,0,0,0,0,0,0,0
Ukraine,2004,6.4516187,0.5834222,27.224518,0,0,0,0,0,0,0
Ukraine,2005,15.151512,2.5542617,5.190158,0,0,0,0,0,0,0
Ukraine,2006,-7.8947306,2.5546193,4.230368,0,0,0,0,0,0,0
Ukraine,2007,28.571438,3.3228993,-21.286667,0,0,0,0,0,0,0
Ukraine,2008,0,-4.149711,13.496995,0,0,0,0,0,0,0
Ukraine,2009,-4.444444,-2.727151,3.683114,0,0,0,0,0,0,0
Ukraine,2010,16.279066,-3.8196504,10.187674,0,0,0,0,0,0,0
Ukraine,2011,79.00001,-0.40819645,-16.789621,0,0,0,0,0,0,0
Ukraine,2012,222.01115,-0.8270383,-4.2507944,1007.30896,0,0,0,0,0,0
Ukraine,2013,121.582245,-5.21391,31.7425,71.0171,0,0.0614693,0.0609687,0.10745365,0.0837306,637.28253
Ukraine,2014,76.9809,-11.784845,-38.584667,-24.736845,0,0.0614693,0.0609687,0.09357865,0.0837306,637.28253
Ukraine,2015,-4.0523767,-10.565048,-36.351162,11.072266,0,0,0,0,0,0
Ukraine,2016,-12.0435295,4.7608495,42.241383,3.0010462,0,0,0,0,0,0
Ukraine,2017,3.1033754,0.50162077,16.56909,47.045647,0,0.0614693,0.0609687,0.08270115,0.0837306,637.28253
Ukraine,2018,20.846045,3.9090633,16.541744,53.457104,0,0,0,0,0,0
Ukraine,2019,69.99327,-1.3293505,-37.586433,164.81265,0,0.0614693,0.0609687,0.07169265,0.0837306,637.28253
Ukraine,2020,61.58302,-5.5707574,16.217804,83.0742,0,0.0614693,0.0609687,0.05865215,0.0837306,637.28253
Ukraine,2021,15.35796,1.1134505,37.736523,21.140385,0,0.0614693,0.0609687,0.05589565,0.0837306,637.28253
Ukraine,2022,-58.779804,-12.867755,6.499994,-20.05452,0,0,0,0,0,0
United Arab Emirates,2014,100,1.6792059,0,261.06317,0,0,0,0,0,0
United Arab Emirates,2015,-50,4.144931,0,-3.0253053,0,0,0,0,0,0
United Arab Emirates,2016,-100,8.615864,0,5.650282,0,0,0,0,0,0
United Arab Emirates,2022,0,15.038013,0,23.847366,0,0,0,0,0,0
United Kingdom,2000,11.294115,-1.0693431,-4.6827316,0,0,0.0614693,0.0609687,0.09019465,0.0837306,637.28253
United Kingdom,2001,2.008462,-0.46274066,-20.274263,100,0,0.0614693,0.0609687,0.09822265,0.0837306,637.28253
United Kingdom,2002,30.466318,-0.77103376,18.073988,50,0.031836398,0.0614693,0.0609687,0.10104965,0.0837306,637.28253
United Kingdom,2003,2.3034215,0.791204,-32.580452,0,0.10612133,0.0614693,0.0609687,0.10109765,0.0837306,637.28253
United Kingdom,2004,50.543476,2.7573943,50.090145,33.333336,0.106412075,0.0614693,0.0609687,0.10476515,0.0837306,637.28253
United Kingdom,2005,50.180508,2.870357,1.6191602,100,0.09173745,0.0614693,0.0609687,0.10059215,0.0837306,637.28253
United Kingdom,2006,45.46704,-0.9847522,-6.693077,37.49999,2.6513376,0.0614693,0.0609687,0.10082615,0.0837306,637.28253
United Kingdom,2007,24.49994,-2.795142,10.53462,27.272738,4.5208836,0.0614693,0.0609687,0.09723865,0.0837306,637.28253
United Kingdom,2008,34.575153,-2.0772398,1.2581825,21.428574,3.323238,0.0614693,0.0609687,0.10388865,0.0837306,637.28253
United Kingdom,2009,30.768597,-4.7500906,1.6865015,17.648268,2.5000198,0.0614693,0.0609687,0.07099115,0.0837306,637.28253
United Kingdom,2010,10.825086,-1.6137362,-31.30356,101.38342,3.2686234,0.0614693,0.0609687,0.08467715,0.34406865,637.28253
United Kingdom,2011,55.196583,-2.0105004,58.483826,504.96765,2.0225036,0.0614693,0.0609687,0.08613665,0.32192475,637.28253
United Kingdom,2012,24.33226,-2.6905417,-6.723446,455.58752,3.48272,0.0614693,0.0609687,0.08012915,0.21350077,637.28253
United Kingdom,2013,43.07946,-1.7926157,-11.4438,48.494316,5.8598223,0.0614693,0.0609687,0.07990465,0.183945525,637.28253
United Kingdom,2014,12.543833,0.09243488,25.233173,101.66836,4.529478,0.0614693,0.0609687,0.07718265,0.16116186,637.28253
United Kingdom,2015,26.019001,2.7206063,6.953633,85.810265,3.5043516,0.0614693,0.0609687,0.07314065,0.138482605,637.28253
United Kingdom,2016,-7.735115,2.183783,-14.715648,38.166954,6.30517,0.0614693,0.0609687,0.06739415,0.13424445,637.28253
United Kingdom,2017,33.589672,1.3273597,9.518814,10.081852,8.639753,0.0614693,0.0609687,0.06555415,0.120654572,637.28253
United Kingdom,2018,14.637983,-1.2242973,-7.455206,10.571135,7.9726562,0.0614693,0.0609687,0.05507365,0.121671955,637.28253
United Kingdom,2019,12.172842,-2.0062268,8.994543,-1.9761741,6.8186812,0.0614693,0.0609687,0.06046465,0.10565728,637.28253
United Kingdom,2020,18.085575,-23.023384,15.773058,0.69214106,7.49785,0.0614693,0.0609687,0.05478915,0.098531305,637.28253
United Kingdom,2021,-14.2168045,3.7168741,-21.407253,-3.4269035,7.5362406,0.0614693,0.0609687,0.05295265,0.095405658,637.28253
United Kingdom,2022,24.11573,7.995963,4.479182,9.998762,8.05959,0.0614693,0.0609687,0.04823915,0.097189725,637.28253
United States of America,2000,24.62709,1.1187196,-13.848114,0.032913685,36.307648,0.0614693,0.0609687,0.08392515,0.0837306,637.28253
United States of America,2001,20.45443,-0.117480755,-22.921627,10.768962,39.80129,0.0614693,0.0609687,0.08074615,0.0837306,637.28253
United States of America,2002,53.6852,-0.005549192,22.796595,4.743886,48.25923,0.0614693,0.0609687,0.07805265,0.0837306,637.28253
United States of America,2003,8.04677,1.5487909,4.571998,1.5054345,63.254513,0.0614693,0.0609687,0.07266065,0.0837306,637.28253
United States of America,2004,26.424885,3.6346197,-2.7470827,14.325321,77.1594,0.0614693,0.0609687,0.07705415,0.0837306,637.28253
United States of America,2005,25.925314,0.15244484,1.4751554,7.272005,90.5215,0.0614693,0.0609687,0.07159665,0.0837306,637.28253
United States of America,2006,49.28869,-1.2816429,7.1750283,10.085642,117.97942,0.0614693,0.0609687,0.07690715,0.0837306,637.28253
United States of America,2007,29.563915,-0.6147802,-14.883852,32.86848,162.89423,0.0614693,0.0609687,0.07633315,0.0837306,637.28253
United States of America,2008,60.70601,-6.626725,3.2956123,49.082256,231.79965,0.0614693,0.0609687,0.08273515,0.0837306,637.28253
United States of America,2009,33.45735,-5.1889777,8.157301,27.120686,262.63998,0.0614693,0.0609687,0.08883815,0.0837306,637.28253
United States of America,2010,28.105568,1.5465498,-5.251068,45.139397,309.49323,0.0614693,0.0609687,0.08486015,0.17688028,637.28253
United States of America,2011,26.966454,-1.9744337,22.86297,57.280003,347.36652,0.0614693,0.0609687,0.08789515,0.1993152,637.28253
United States of America,2012,17.178965,-2.325219,-13.307792,90.698395,331.92157,0.0614693,0.0609687,0.07922665,0.18033773,637.28253
United States of America,2013,19.185997,1.650548,-2.729696,77.488884,348.46423,0.0614693,0.0609687,0.07068015,0.17984953,637.28253
United States of America,2014,8.23139,0.6701827,-4.0514946,82.1491,370.0955,0.0614693,0.0609687,0.06368065,0.14171466,637.28253
United States of America,2015,4.9892664,2.0442843,-3.6353588,34.94675,381.23245,0.0614693,0.0609687,0.06065765,0.13549345,637.28253
United States of America,2016,19.019651,0.75182915,7.023871,40.56672,407.63675,0.0614693,0.0609687,0.05824615,0.12847382,637.28253
United States of America,2017,12.0312805,0.9745121,12.527418,40.8468,420.88635,0.0614693,0.0609687,0.05488715,0.109530235,637.28253
United States of America,2018,7.2216153,2.3967028,-2.4567783,20.818615,435.04752,0.0614693,0.0609687,0.05296365,0.098271995,637.28253
United States of America,2019,8.514047,-0.15605092,-1.3978362,14.4904375,429.92657,0.0614693,0.0609687,0.05077765,0.092071143,637.28253
United States of America,2020,14.21361,-12.173414,-0.9413183,22.290302,393.43954,0.0614693,0.0609687,0.04861965,0.09126288,637.28253
United States of America,2021,11.91305,9.22674,-11.958992,25.780857,425.18466,0.0614693,0.0609687,0.04623915,0.088425251,637.28253
United States of America,2022,14.8337,0.62419176,0.9281516,24.727238,452.08224,0.0614693,0.0609687,0.04505515,0.088126775,637.28253
Upper-middle-income countries,2000,24.085712,5.242872,5.45969,67.19806,65.069145,0,0,0,0,0
Upper-middle-income countries,2001,30.465471,1.3305902,2.6564121,30.720509,69.95167,0,0,0,0,0
Upper-middle-income countries,2002,18.017828,1.7330408,2.774465,39.203598,78.49689,0,0,0,0,0
Upper-middle-income countries,2003,17.549002,4.117787,0.6088853,26.364183,93.25524,0,0,0,0,0
Upper-middle-income countries,2004,26.864195,8.108318,12.9698515,17.485893,95.18145,0,0,0,0,0
Upper-middle-income countries,2005,44.822002,1.753974,5.9082627,10.231054,106.807526,0,0,0,0,0
Upper-middle-income countries,2006,89.79671,3.3428073,6.2077284,33.906246,123.84489,0,0,0,0,0
Upper-middle-income countries,2007,61.098755,3.271556,5.073738,13.648092,161.1925,0,0,0,0,0
Upper-middle-income countries,2008,125.87087,2.180624,11.128389,27.449131,211.17265,0,0,0,0,0
Upper-middle-income countries,2009,100.34745,0.08896589,-0.3148675,62.55288,214.67964,0,0,0,0,0
Upper-middle-income countries,2010,80.475235,6.985867,8.455443,122.3079,244.79807,0,0,0,0,0
Upper-middle-income countries,2011,48.89151,4.0516973,0.6843567,250.38023,244.94054,0,0,0,0,0
Upper-middle-income countries,2012,41.826702,5.1650167,9.94438,74.42236,259.37457,0,0,0,0,0
Upper-middle-income countries,2013,33.214127,2.4095535,2.3814082,130.70523,296.08154,0,0,0,0,0
Upper-middle-income countries,2014,20.136524,2.1445513,6.3405275,143.15036,329.0537,0,0,0,0,0
Upper-middle-income countries,2015,22.666931,1.4348745,2.6398778,65.2179,312.72162,0,0,0,0,0
Upper-middle-income countries,2016,31.747198,1.8111825,3.99549,63.1091,324.36276,0,0,0,0,0
Upper-middle-income countries,2017,25.574135,2.7105093,1.3346314,73.63209,323.79297,0,0,0,0,0
Upper-middle-income countries,2018,18.690372,1.4797211,3.1315446,52.29634,397.78955,0,0,0,0,0
Upper-middle-income countries,2019,13.026381,1.9040346,4.60701,30.214893,440.20374,0,0,0,0,0
Upper-middle-income countries,2020,14.124144,-5.0338564,2.4217963,19.682074,421.26093,0,0,0,0,0
Upper-middle-income countries,2021,37.18009,5.3681493,-2.2781968,25.833153,430.5014,0,0,0,0,0
Upper-middle-income countries,2022,15.130258,3.8842797,2.996695,29.578423,453.10657,0,0,0,0,0
Uzbekistan,2020,-100,7.2490335,-22.637684,0.2739668,0,0,0,0,0,0
Uzbekistan,2022,-100,0.051033497,6.044519,275.39218,0,0,0,0,0,0
Venezuela,2014,24.302137,-7.507223,-1.3892174,4.44963,0,0,0,0,0,0
Venezuela,2015,-31.95135,-12.66824,-7.0034266,1.2056828,0,0,0,0,0,0
Venezuela,2016,31.235945,-12.160367,-15.758729,0.31769276,0,0,0,0,0,0
Venezuela,2017,-2.3850381,-13.93053,11.241198,-13.775516,0,0,0,0,0,0
Venezuela,2018,-99.55148,-20.451027,-6.7873955,-92.838196,0,0,0,0,0,0
Venezuela,2019,13969.697,-1.2474656,-3.818047,273.50427,0,0,0,0,0,0
Venezuela,2020,-67.06338,-42.41865,7.0085406,0,0,0,0,0,0,0
Venezuela,2021,-3.6985457,7.5785637,0.9753585,-13.1578865,0,0,0,0,0,0
Venezuela,2022,-15.270019,23.270428,0.9822488,0,0,0,0,0,0,0
Vietnam,2009,582.3529,1.9402385,15.36715,0,0,0,0,0,0,0
Vietnam,2010,250.86208,13.585985,-4.84581,0,0,0,0,0,0,0
Vietnam,2011,0,-0.39017797,44.002033,0,0,0.0614693,0.0609687,0.08468065,0.0837306,637.28253
Vietnam,2012,0,0.14295578,29.77358,0,0,0.0614693,0.0609687,0.08555715,0.0837306,637.28253
Vietnam,2013,69.28747,3.54501,8.468782,0,0,0.0614693,0.0609687,0.08615015,0.0837306,637.28253
Vietnam,2014,0,5.6741595,7.515168,13.110579,0,0,0,0,0,0
Vietnam,2015,75.61685,21.74288,-9.719199,0,0,0.0614693,0.0609687,0.07634015,0.0837306,637.28253
Vietnam,2016,66.115715,10.241949,13.930119,-20.677763,0,0.0614693,0.0609687,0.06839315,0.0837306,637.28253
Vietnam,2017,74.12934,4.7886133,34.40516,51.077522,0,0.0614693,0.0609687,0.06620865,0.0837306,637.28253
Vietnam,2018,39.14286,5.278504,-3.3267379,175.27525,0,0,0,0,0,0
Vietnam,2019,48.6653,2.799964,-20.418633,21800,0,0.0614693,0.0609687,0.07084665,0.0837306,637.28253
Vietnam,2020,35.635365,-15.16214,10.209179,123.34993,0,0.0614693,0.0609687,0.06041465,0.0837306,637.28253
Vietnam,2021,240.22404,-3.4227133,7.967937,143.01646,0,0.0614693,0.0609687,0.05579165,0.0837306,637.28253
Vietnam,2022,172.10414,8.273888,21.90969,-1.533401,0,0.0614693,0.0609687,0.05493865,0.0837306,637.28253
Western Africa (EI),2000,1.2820482,-0.9623885,7.136333,0,0,0,0,0,0,0
Western Africa (EI),2001,-14.177209,4.0526986,2.627635,24.457191,0,0,0,0,0,0
Western Africa (EI),2002,1.5339255,6.0344815,5.810261,-16.17173,0,0,0,0,0,0
Western Africa (EI),2003,7.481122,-1.8796384,-11.143822,49.459362,0,0,0,0,0,0
Western Africa (EI),2004,13.934315,3.6396742,14.554334,37.243225,0,0,0,0,0,0
Western Africa (EI),2005,2.8588295,5.6904435,-2.2203982,25.318073,0,0,0,0,0,0
Western Africa (EI),2006,9.618271,-7.5009346,-9.171552,29.658556,0,0,0,0,0,0
Western Africa (EI),2007,-6.501836,2.5732994,-10.313183,27.321207,0,0,0,0,0,0
Western Africa (EI),2008,-13.412851,12.708319,16.16968,15.163374,0,0,0,0,0,0
Western Africa (EI),2009,-3.8336575,0.3956437,-1.8893957,16.984415,0,0,0,0,0,0
Western Africa (EI),2010,-27.027023,6.0684085,13.561273,91.66695,0,0,0,0,0,0
Western Africa (EI),2011,280.53702,0.3771782,1.2988687,52.010323,0,0,0,0,0,0
Western Africa (EI),2012,222.10326,5.586803,2.3039699,22.609627,0,0,0,0,0,0
Western Africa (EI),2013,42.44211,3.2274246,-3.3259988,58.097313,0,0,0,0,0,0
Western Africa (EI),2014,0.6242633,-7.0089045,4.628551,14.160395,0,0,0,0,0,0
Western Africa (EI),2015,92.9461,1.8471599,-10.654509,16.83463,0,0,0,0,0,0
Western Africa (EI),2016,-1.2533069,11.416281,15.267229,255.0416,0,0,0,0,0,0
Western Africa (EI),2017,-0.6541014,9.233403,2.1331549,-22.07544,0,0,0,0,0,0
Western Africa (EI),2018,6.992054,16.432453,6.1095715,107.40295,0,0,0,0,0,0
Western Africa (EI),2019,20.824516,1.5766978,12.889671,26.777685,0,0,0,0,0,0
Western Africa (EI),2020,79.40954,-1.7061234,-0.2976656,7.3054433,0,0,0,0,0,0
Western Africa (EI),2021,46.067142,9.705627,7.096815,27.654385,0,0,0,0,0,0
Western Africa (EI),2022,-1.0343313,4.1326404,6.5102935,12.763845,0,0,0,0,0,0
World,2000,47.970497,1.6955495,1.775527,16.883373,112.215546,0.0614693,0.0609687,0.11571715,0.0837306,179.23068
World,2001,22.192156,0.89040995,-2.5718808,34.40485,122.57842,0.0614693,0.0609687,0.10533215,0.0837306,153.7472
World,2002,36.481976,0.6562114,1.8435478,26.374458,144.0404,0.0614693,0.0609687,0.09969665,0.0837306,157.39128
World,2003,20.814144,2.1289825,-0.12226701,25.355947,178.25037,0.0614693,0.0609687,0.09115365,0.0837306,181.33936
World,2004,35.291016,4.0087223,7.382345,31.768871,201.25859,0.0614693,0.0609687,0.09209415,0.0837306,240.6792
World,2005,22.201847,1.2905955,3.3632278,40.911163,237.02118,0.0614693,0.0609687,0.08821665,0.0837306,342.92673
World,2006,27.598513,1.0714531,3.8120031,37.6027,301.89563,0.0614693,0.0609687,0.08986015,0.0837306,409.74313
World,2007,28.464912,1.1670709,1.6602516,35.633923,410.0859,0.0614693,0.0609687,0.08456515,0.0837306,455.3128
World,2008,29.100227,-0.8199632,5.832374,62.443745,556.3209,0.0614693,0.0609687,0.08739515,0.0837306,611.72064
World,2009,25.014341,-2.2316754,-0.16210675,66.06573,614.0576,0.0614693,0.0609687,0.08622465,0.0837306,387.89993
World,2010,25.149036,3.2044053,5.6610823,60.95543,706.4572,0.0614693,0.0416066,0.08435315,0.41274495,500.01102
World,2011,27.213371,0.7118106,1.8211603,93.81579,751.1705,0.0614693,0.0391219,0.08169365,0.35021109,699.77545
World,2012,20.384026,1.5785456,4.2623043,54.504765,764.3136,0.0614693,0.0407023,0.07737465,0.30252217,702.38007
World,2013,19.794678,0.99670887,4.021704,36.548496,832.6454,0.0614693,0.0454906,0.07768015,0.23668395,683.4403
World,2014,11.07341,0.7199049,2.6638865,42.330147,907.9867,0.0614693,0.0454309,0.07288665,0.20990367,622.3506
World,2015,17.769073,1.9303083,-0.25836825,29.759216,909.044,0.0614693,0.039134,0.06704865,0.183525915,329.50226
World,2016,15.735459,2.12574,3.5260558,28.275156,943.0741,0.0614693,0.0517789,0.06436665,0.196974365,275.07916
World,2017,18.685734,1.7632246,1.3113618,35.601868,970.63837,0.0614693,0.0542749,0.06230115,0.178986125,340.85962
World,2018,11.257935,1.0241508,2.9507995,29.057514,1084.535,0.0614693,0.0426274,0.05752315,0.116661115,448.526
World,2019,11.877608,0.18224716,1.3109684,22.75312,1144.1965,0.0614693,0.0443094,0.05420465,0.14988892,403.87164
World,2020,12.193203,-9.088659,2.7405858,21.184708,1077.0992,0.0614693,0.0491859,0.05026415,0.088637687,263.15482
World,2021,16.611279,5.7129383,-1.6192079,23.008108,1126.2673,0.0614693,0.0518801,0.04814565,0.08584476,446.02164
World,2022,13.356602,3.2919288,0.8072853,25.702454,1183.1841,0.0614693,0.0609687,0.04726215,0.0837306,637.28253
Algeria,2000,0,4.2812943,-73.39901,0,0,0,0,0,0,0
Algeria,2001,0,3.532207,27.777767,0,0,0,0,0,0,0
Algeria,2002,0,10.884439,-17.3913,0,0,0,0,0,0,0
Algeria,2003,0,4.0346265,364.91226,0,0,0,0,0,0,0
Algeria,2004,0,4.524255,-5.283016,0,0,0,0,0,0,0
Algeria,2005,0,4.2459726,121.23506,0,0,0,0,0,0,0
Algeria,2006,0,4.1965604,-60.813976,0,0,0,0,0,0,0
Algeria,2007,0,11.830378,3.8602948,0,0,0,0,0,0,0
Algeria,2008,0,8.648825,25.221241,0,0,0,0,0,0,0
Algeria,2009,0,6.0138702,20.84806,0,0,0,0,0,0,0
Algeria,2010,0,0.8202195,-49.415207,0,0,0,0,0,0,0
Algeria,2011,0,5.8452845,118.49711,99.10713,0,0,0,0,0,0
Algeria,2012,0,6.3297987,2.9100537,47.48818,0,0,0,0,0,0
Algeria,2013,0,4.491842,-74.550125,7.023859,0,0,0,0,0,0
Algeria,2014,0,3.9090276,94.94949,109.79021,0,0,0,0,0,0
Azerbaijan,2000,0,11.071503,1.8592238,0,0,0,0,0,0,0
Azerbaijan,2001,0,-36.27827,-15.189052,0,0,0,0,0,0,0
Azerbaijan,2002,0,-8.185917,55.265175,0,0,0,0,0,0,0
Azerbaijan,2003,0,16.509188,22.277237,0,0,0,0,0,0,0
Azerbaijan,2004,0,7.1903944,11.538469,0,0,0,0,0,0,0
Azerbaijan,2005,0,16.904676,9.234106,0,0,0,0,0,0,0
Azerbaijan,2006,0,-10.47976,-16.328835,0,0,0,0,0,0,0
Azerbaijan,2007,0,-1.1101067,-6.1159554,0,0,0,0,0,0,0
Azerbaijan,2008,0,-21.495188,-5.5837574,0,0,0,0,0,0,0
Azerbaijan,2009,0,-14.641094,3.4229279,0,0,0,0,0,0,0
Azerbaijan,2012,0,4.7356844,-31.945593,0,0,0,0,0,0,0
Azerbaijan,2013,0,8.629168,-18.226248,0,0,0,0,0,0,0
Bangladesh,2000,0,-1.7323494,-10.084033,0,0,0,0,0,0,0
Bangladesh,2001,0,19.446575,32.576763,40.000008,0,0,0,0,0,0
Bangladesh,2002,0,-9.096545,-24.572002,371.4286,0,0,0,0,0,0
Bangladesh,2003,0,2.3730397,0,1187.8788,0,0,0,0,0,0
Bangladesh,2004,0,4.1887403,0,125.176476,0,0,0,0,0,0
Bangladesh,2005,0,2.7641058,0,77.74294,0,0,0,0,0,0
Bangladesh,2006,0,0.5859971,0,59.70018,0,0,0,0,0,0
Belarus,2000,0,-1.168567,42.10527,0,0,0,0,0,0,0
Belarus,2001,0,-3.2404125,11.111105,0,0,0,0,0,0,0
Belarus,2002,0,5.287826,-3.333336,0,0,0,0,0,0,0
Belarus,2003,0,1.2465358,-3.4482718,0,0,0,0,0,0,0
Belarus,2004,0,-2.0376563,17.857134,0,0,0,0,0,0,0
Bulgaria,2000,0,-5.613714,-3.6969304,0,0,0,0,0,0,0
Bulgaria,2001,0,3.4925938,-37.248196,0,0,0,0,0,0,0
Bulgaria,2002,0,0.5172491,28.164745,0,0,0,0,0,0,0
Bulgaria,2003,0,5.5428147,41.540646,0,0,0,0,0,0,0
Bulgaria,2004,0,-3.1424403,4.8017144,0,0,0,0,0,0,0
CIS (EI),2000,0,0.7153392,2.5920987,0,0,0,0,0,0,0
Chile,2000,0,-4.520875,40.539146,0,0,0,0,0,0,0
Chile,2001,0,-2.610737,13.62089,0,0,0,0,0,0,0
Colombia,2000,0,-2.1420598,-8.560485,0,0,0,0,0,0,0
Colombia,2001,0,-0.51465034,2.6510477,45.434856,0,0,0,0,0,0
Colombia,2002,0,-0.9358406,7.38281,74.28571,0,0,0,0,0,0
Colombia,2003,0,-0.10380745,6.501186,37.70492,0,0,0,0,0,0
Colombia,2004,0,8.223761,5.953324,24.148727,0,0,0,0,0,0
Croatia,2000,0,-11.043143,-11.932254,0,0,0,0,0,0,0
Croatia,2001,0,2.4774194,11.274004,0,0,0,0,0,0,0
Croatia,2002,0,4.747951,-18.50872,0,0,0,0,0,0,0
Croatia,2003,0,10.664284,-6.726593,0,0,0,0,0,0,0
Croatia,2004,0,-6.176877,39.737617,0,0,0,0,0,0,0
Cyprus,2000,0,4.338455,0,0,0,0,0,0,0,0
Cyprus,2001,0,0.5054474,0,0,0,0,0,0,0,0
Cyprus,2002,0,-1.0637283,0,0,0,0,0,0,0,0
Cyprus,2003,0,6.410837,0,0,0,0,0,0,0,0
Cyprus,2004,0,-2.7302265,0,0,0,0,0,0,0,0
Czechia,2000,0,-3.2881975,4.580605,0,0,0,0,0,0,0
Czechia,2001,0,5.8146715,16.83731,0,0,0,0,0,0,0
Eastern Africa (EI),2000,0,-3.3717334,5.087304,0,0,0,0,0,0,0
Eastern Africa (EI),2002,0,-1.1632144,8.697451,96.335075,0,0,0,0,0,0
Ecuador,2000,0,-8.9053335,6.0543656,0,0,0,0,0,0,0
Ecuador,2001,0,3.8621068,-7.102382,0,0,0,0,0,0,0
Ecuador,2002,0,-0.6922662,6.4153075,0,0,0,0,0,0,0
Ecuador,2003,0,2.2157788,-4.569745,0,0,0,0,0,0,0
Ecuador,2004,0,5.6868315,3.2210112,0,0,0,0,0,0,0
Ecuador,2005,0,8.997369,-7.138175,0,0,0,0,0,0,0
Ecuador,2006,0,5.986798,3.5866141,20.057465,0,0,0,0,0,0
Ecuador,2007,0,1.6518474,26.764334,22.09748,0,0,0,0,0,0
Estonia,2000,0,-10.028744,24.999989,0,0,0,0,0,0,0
Estonia,2001,0,15.664137,48,0,0,0,0,0,0,0
Estonia,2002,0,11.972916,-24.324327,0,0,0,0,0,0,0
Hong Kong,2000,0,4.2119503,0,0,0,0,0,0,0,0
Hong Kong,2001,0,18.880308,0,0,0,0,0,0,0,0
Hong Kong,2002,0,9.290802,0,0,0,0,0,0,0,0
Hong Kong,2003,0,0.6319761,0,0,0,0,0,0,0,0
Hong Kong,2004,0,17.76669,0,0,0,0,0,0,0,0
Hong Kong,2005,0,-9.805602,0,0,0,0,0,0,0,0
Hong Kong,2006,0,8.085548,0,0,0,0,0,0,0,0
Hungary,2000,0,-3.1673431,-1.6574562,0,0,0,0,0,0,0
Hungary,2001,0,-3.3885837,4.494381,0,0,0,0,0,0,0
Iceland,2000,0,1.9277215,5.1084995,0,0,0,0,0,0,0
